"start";"end";"I1_min";"I1_max";"I2_min";"I2_max";"I3_min";"I3_max";"U12_min";"U12_max";"U23_min";"U23_max";"U31_min";"U31_max"
"08.07.2018 03:18:15.026242";"08.07.2018 03:18:15.026442";-3,453884;4,360193;-136,0001;-133,294;134,6801;141,4164;-18752,27;-17374,44;-18551,81;-17147,76;35900,04;35926,25
"08.07.2018 03:18:15.026442";"08.07.2018 03:18:15.026643";4,360193;11,92331;-137,0536;-136,0001;127,3134;134,6801;-17374,44;-16018,29;-19830;-18551,81;35848,28;35926,25
"08.07.2018 03:18:15.026643";"08.07.2018 03:18:15.026843";11,92331;26,27673;-137,0536;-135,4236;111,5059;127,3134;-16018,29;-13036,59;-22256,29;-19830;35292,88;35848,28
"08.07.2018 03:18:15.026843";"08.07.2018 03:18:15.027043";26,27673;33,04814;-135,4236;-134,905;103,6128;111,5059;-13036,59;-11388,76;-23360,76;-22256,29;34749,51;35292,88
"08.07.2018 03:18:15.027043";"08.07.2018 03:18:15.027244";33,04814;39,55376;-134,905;-134,463;95,84226;103,6128;-11388,76;-9849,332;-24474,48;-23360,76;34323,81;34749,51
"08.07.2018 03:18:15.027244";"08.07.2018 03:18:15.027444";39,55376;45,81779;-134,463;-133,4191;88,03223;95,84226;-9849,332;-8208,922;-25711,75;-24474,48;33920,68;34323,81
"08.07.2018 03:18:15.027444";"08.07.2018 03:18:15.027645";45,81779;57,75296;-133,4191;-129,0491;71,54652;88,03223;-8208,922;-4872,135;-28070,3;-25711,75;32942,43;33920,68
"08.07.2018 03:18:15.027645";"08.07.2018 03:18:15.027845";57,75296;63,46391;-129,0491;-125,808;62,83989;71,54652;-4872,135;-3124,255;-29114,04;-28070,3;32238,29;32942,43
"08.07.2018 03:18:15.027845";"08.07.2018 03:18:15.028045";63,46391;68,9887;-125,808;-121,9249;54,02946;62,83989;-3124,255;-1408,934;-30069,72;-29114,04;31478,64;32238,29
"08.07.2018 03:18:15.028045";"08.07.2018 03:18:15.028246";68,9887;79,27758;-121,9249;-113,946;36,64975;54,02946;-1408,934;1666,259;-31584,47;-30069,72;29918,21;31478,64
"08.07.2018 03:18:15.028246";"08.07.2018 03:18:15.028446";79,27758;83,91365;-113,946;-110,3697;28,12206;36,64975;1666,259;3252,239;-32337,25;-31584,47;29085;29918,21
"08.07.2018 03:18:15.028446";"08.07.2018 03:18:15.028647";83,91365;88,13813;-110,3697;-106,6125;19,67153;28,12206;3252,239;4962,356;-33032,58;-32337,25;28070,22;29085
"08.07.2018 03:18:15.028647";"08.07.2018 03:18:15.028847";88,13813;91,92086;-106,6125;-102,147;11,33519;19,67153;4962,356;6736,964;-33632,24;-33032,58;26895,28;28070,22
"08.07.2018 03:18:15.028847";"08.07.2018 03:18:15.029048";91,92086;98,12563;-102,147;-90,77609;-4,670028;11,33519;6736,964;10324,01;-34806,77;-33632,24;24482,76;26895,28
"08.07.2018 03:18:15.029048";"08.07.2018 03:18:15.029248";98,12563;100,5417;-90,77609;-84,65946;-12,2915;-4,670028;10324,01;12097,95;-35219,41;-34806,77;23121,45;24482,76
"08.07.2018 03:18:15.029248";"08.07.2018 03:18:15.029448";100,5417;102,4852;-84,65946;-78,96233;-19,75763;-12,2915;12097,95;13779,29;-35523,48;-35219,41;21744,2;23121,45
"08.07.2018 03:18:15.029448";"08.07.2018 03:18:15.029649";102,4852;104,871;-78,96233;-67,88424;-34,54677;-19,75763;13779,29;17064,93;-35919,36;-35523,48;18854,43;21744,2
"08.07.2018 03:18:15.029649";"08.07.2018 03:18:15.029849";104,871;105,2956;-67,88424;-60,85314;-41,85606;-34,54677;17064,93;18560,72;-35919,36;-35903,62;17342,89;18854,43
"08.07.2018 03:18:15.029849";"08.07.2018 03:18:15.030050";105,241;105,2956;-60,85314;-52,84899;-49,03305;-41,85606;18560,72;20108,75;-35903,62;-35829,86;15721,1;17342,89
"08.07.2018 03:18:15.030050";"08.07.2018 03:18:15.030250";104,7757;105,241;-52,84899;-45,28545;-56,06963;-49,03305;20108,75;21504,81;-35829,86;-35644,48;14139,67;15721,1
"08.07.2018 03:18:15.030250";"08.07.2018 03:18:15.030451";102,9853;104,7757;-45,28545;-33,2037;-69,93038;-56,06963;21504,81;24035,86;-35644,48;-34820,93;10785,07;14139,67
"08.07.2018 03:18:15.030451";"08.07.2018 03:18:15.030651";101,82;102,9853;-33,2037;-25,82107;-76,76391;-69,93038;24035,86;25289,48;-34820,93;-34421,77;9132,288;10785,07
"08.07.2018 03:18:15.030651";"08.07.2018 03:18:15.030851";100,5105;101,82;-25,82107;-16,48682;-83,37436;-76,76391;25289,48;26591,64;-34421,77;-33984,43;7392,797;9132,288
"08.07.2018 03:18:15.030851";"08.07.2018 03:18:15.031052";97,21718;100,5105;-16,48682;0,9479943;-95,35229;-83,37436;26591,64;29123,27;-33984,43;-32944,13;3820,857;7392,797
"08.07.2018 03:18:15.031052";"08.07.2018 03:18:15.031252";95,01385;97,21718;0,9479943;7,749414;-100,7582;-95,35229;29123,27;30307,14;-32944,13;-32302,58;1995,444;3820,857
"08.07.2018 03:18:15.031252";"08.07.2018 03:18:15.031453";92,29455;95,01385;7,749414;15,55881;-106,0231;-100,7582;30307,14;31219,93;-32302,58;-31466,52;246,5835;1995,444
"08.07.2018 03:18:15.031453";"08.07.2018 03:18:15.031653";89,00655;92,29455;15,55881;25,20864;-111,3067;-106,0231;31219,93;32046,31;-31466,52;-30542,35;-1503,963;246,5835
"08.07.2018 03:18:15.031653";"08.07.2018 03:18:15.031854";80,87419;89,00655;25,20864;43,15348;-121,5826;-111,3067;32046,31;33377,19;-30542,35;-28439,92;-4937,265;-1503,963
"08.07.2018 03:18:15.031854";"08.07.2018 03:18:15.032054";76,25566;80,87419;43,15348;49,95096;-126,0382;-121,5826;33377,19;33867,39;-28439,92;-27149,73;-6717,658;-4937,265
"08.07.2018 03:18:15.032054";"08.07.2018 03:18:15.032254";71,45576;76,25566;49,95096;57,59086;-129,7842;-126,0382;33867,39;34439,57;-27149,73;-25836,99;-8602,581;-6717,658
"08.07.2018 03:18:15.032254";"08.07.2018 03:18:15.032455";66,58114;71,45576;57,59086;66,93211;-132,9063;-129,7842;34439,57;34918,66;-25836,99;-24497,58;-10421,08;-8602,581
"08.07.2018 03:18:15.032455";"08.07.2018 03:18:15.032655";56,70334;66,58114;66,93211;83,77512;-138,2295;-132,9063;34918,66;35574,25;-24497,58;-21764,56;-13809,7;-10421,08
"08.07.2018 03:18:15.032655";"08.07.2018 03:18:15.032856";51,58198;56,70334;83,77512;89,72585;-140,6274;-138,2295;35574,25;35853,42;-21764,56;-20455,7;-15397,71;-13809,7
"08.07.2018 03:18:15.032856";"08.07.2018 03:18:15.033056";46,19661;51,58198;89,72585;96,27902;-142,617;-140,6274;35853,42;36069,28;-20455,7;-19029,19;-17040,09;-15397,71
"08.07.2018 03:18:15.033056";"08.07.2018 03:18:15.033256";34,27396;46,19661;96,27902;112,8594;-144,443;-142,617;36069,28;36090,43;-19029,19;-15978,4;-20093,31;-17040,09
"08.07.2018 03:18:15.033256";"08.07.2018 03:18:15.033457";27,6773;34,27396;112,8594;119,9389;-144,443;-144,3493;35914,53;36071,71;-15978,4;-14400,61;-21513,91;-20093,31
"08.07.2018 03:18:15.033457";"08.07.2018 03:18:15.033657";20,70579;27,6773;119,9389;125,8151;-144,3493;-143,9708;35468,21;35914,53;-14400,61;-12704,32;-22763,89;-21513,91
"08.07.2018 03:18:15.033657";"08.07.2018 03:18:15.033858";13,43878;20,70579;125,8151;131,9211;-143,9708;-143,5542;35036,4;35468,21;-12704,32;-10979,52;-24056,88;-22763,89
"08.07.2018 03:18:15.033858";"08.07.2018 03:18:15.034058";-1,664505;13,43878;131,9211;145,7575;-143,5542;-142,2448;34037,09;35036,4;-10979,52;-7388,26;-26648,83;-24056,88
"08.07.2018 03:18:15.034058";"08.07.2018 03:18:15.034259";-9,391262;-1,664505;145,7575;151,7794;-142,2448;-140,7308;33391,46;34037,09;-7388,26;-5525,708;-27865,75;-26648,83
"08.07.2018 03:18:15.034259";"08.07.2018 03:18:15.034459";-17,19609;-9,391262;151,7794;157,1733;-140,7308;-138,4059;32729,33;33391,46;-5525,708;-3768,599;-28960,73;-27865,75
"08.07.2018 03:18:15.034459";"08.07.2018 03:18:15.034659";-32,93781;-17,19609;157,1733;167,7382;-138,4059;-132,3087;31415,13;32729,33;-3768,599;-325,4898;-31089,64;-28960,73
"08.07.2018 03:18:15.034659";"08.07.2018 03:18:15.034860";-40,78115;-32,93781;167,7382;172,2867;-132,3087;-129,2756;30645,12;31415,13;-325,4898;1309,984;-31955,1;-31089,64
"08.07.2018 03:18:15.034860";"08.07.2018 03:18:15.035060";-48,51328;-40,78115;172,2867;176,5203;-129,2756;-126,4329;29860,81;30645,12;1309,984;2901,708;-32762,52;-31955,1
"08.07.2018 03:18:15.035060";"08.07.2018 03:18:15.035261";-56,06267;-48,51328;176,5203;181,2976;-126,4329;-123,5596;28937,2;29860,81;2901,708;4607,393;-33544,59;-32762,52
"08.07.2018 03:18:15.035261";"08.07.2018 03:18:15.035461";-70,47432;-56,06267;181,2976;190,7581;-123,5596;-116,5916;26623,99;28937,2;4607,393;8242,704;-34866,7;-33544,59
"08.07.2018 03:18:15.035461";"08.07.2018 03:18:15.035662";-77,38384;-70,47432;190,7581;193,1952;-116,5916;-112,4088;25258,67;26623,99;8242,704;10128,4;-35387,07;-34866,7
"08.07.2018 03:18:15.035662";"08.07.2018 03:18:15.035862";-84,19719;-77,38384;193,1952;194,8327;-112,4088;-108,0419;23734,3;25258,67;10128,4;12007,29;-35741,59;-35387,07
"08.07.2018 03:18:15.035862";"08.07.2018 03:18:15.036062";-97,88123;-84,19719;194,8327;200,497;-108,0419;-99,34268;20918,23;23734,3;12007,29;15251,1;-36169,34;-35741,59
"08.07.2018 03:18:15.036062";"08.07.2018 03:18:15.036263";-104,829;-97,88123;200,497;202,494;-99,34268;-94,7579;19542,9;20918,23;15251,1;16793,33;-36336,23;-36169,34
"08.07.2018 03:18:15.036263";"08.07.2018 03:18:15.036463";-111,7942;-104,829;202,2589;202,494;-94,7579;-89,66624;18182,04;19542,9;16793,33;18311,12;-36493,15;-36336,23
"08.07.2018 03:18:15.036463";"08.07.2018 03:18:15.036664";-118,6636;-111,7942;201,3091;202,2589;-89,66624;-83,96069;16707,59;18182,04;18311,12;19746,73;-36493,15;-36454,32
"08.07.2018 03:18:15.036664";"08.07.2018 03:18:15.036864";-131,5771;-118,6636;201,3091;203,8241;-83,96069;-71,39996;13603,79;16707,59;19746,73;22572,53;-36454,32;-36176,32
"08.07.2018 03:18:15.036864";"08.07.2018 03:18:15.037065";-137,4312;-131,5771;203,8241;204,6418;-71,39996;-65,04681;12016,67;13603,79;22572,53;23857,91;-36176,32;-35874,57
"08.07.2018 03:18:15.037065";"08.07.2018 03:18:15.037265";-142,8697;-137,4312;202,607;204,6418;-65,04681;-58,73611;10439,32;12016,67;23857,91;25107,47;-35874,57;-35546,78
"08.07.2018 03:18:15.037265";"08.07.2018 03:18:15.037465";-152,8852;-142,8697;196,5749;202,607;-58,73611;-45,4632;6935,463;10439,32;25107,47;27743,18;-35546,78;-34678,64
"08.07.2018 03:18:15.037465";"08.07.2018 03:18:15.037666";-157,7388;-152,8852;195,7263;196,5749;-45,4632;-38,13694;5241,158;6935,463;27743,18;28929,62;-34678,64;-34170,77
"08.07.2018 03:18:15.037666";"08.07.2018 03:18:15.037866";-162,6472;-157,7388;194,2986;195,7263;-38,13694;-30,35296;3396,182;5241,158;28929,62;30057,55;-34170,77;-33453,74
"08.07.2018 03:18:15.037866";"08.07.2018 03:18:15.038067";-167,6559;-162,6472;190,2559;194,2986;-30,35296;-22,26489;1568,206;3396,182;30057,55;31108,83;-33453,74;-32677,03
"08.07.2018 03:18:15.038067";"08.07.2018 03:18:15.038267";-177,7823;-167,6559;178,9345;190,2559;-22,26489;-5,637638;-1770,898;1568,206;31108,83;32750,5;-32677,03;-30979,6
"08.07.2018 03:18:15.038267";"08.07.2018 03:18:15.038468";-182,6652;-177,7823;175,5027;178,9345;-5,637638;2,884667;-3453,397;-1770,898;32750,5;33484,27;-30979,6;-30030,87
"08.07.2018 03:18:15.038468";"08.07.2018 03:18:15.038668";-187,238;-182,6652;172,7952;175,5027;2,884667;11,57274;-5166,403;-3453,397;33484,27;34095,88;-30030,87;-28929,48
"08.07.2018 03:18:15.038668";"08.07.2018 03:18:15.038868";-194,9993;-187,238;162,4681;172,7952;11,57274;29,14602;-8824,332;-5166,403;34095,88;35009,44;-28929,48;-26185,1
"08.07.2018 03:18:15.038868";"08.07.2018 03:18:15.039069";-198,056;-194,9993;155,2238;162,4681;29,14602;37,79268;-10761,38;-8824,332;35009,44;35423,08;-26185,1;-24661,69
"08.07.2018 03:18:15.039069";"08.07.2018 03:18:15.039269";-200,5311;-198,056;148,4648;155,2238;37,79268;46,26578;-12516,56;-10761,38;35423,08;35693,84;-24661,69;-23177,27
"08.07.2018 03:18:15.039269";"08.07.2018 03:18:15.039470";-202,4227;-200,5311;142,6828;148,4648;46,26578;54,59427;-14137,98;-12516,56;35693,84;35878,11;-23177,27;-21740,13
"08.07.2018 03:18:15.039470";"08.07.2018 03:18:15.039670";-204,469;-202,4227;130,9202;142,6828;54,59427;70,89575;-17382,72;-14137,98;35878,11;36118,43;-21740,13;-18735,7
"08.07.2018 03:18:15.039670";"08.07.2018 03:18:15.039870";-204,6381;-204,469;123,4011;130,9202;70,89575;78,75414;-18746,4;-17382,72;36081,8;36118,43;-18735,7;-17335,39
"08.07.2018 03:18:15.039870";"08.07.2018 03:18:15.040071";-204,6381;-204,2646;115,1091;123,4011;78,75414;86,29741;-20190,39;-18746,4;36032,54;36081,8;-17335,39;-15842,16
"08.07.2018 03:18:15.040071";"08.07.2018 03:18:15.040271";-204,2646;-202,0771;99,82977;115,1091;86,29741;100,4299;-23046,85;-20190,39;35601,49;36032,54;-15842,16;-12554,64
"08.07.2018 03:18:15.040271";"08.07.2018 03:18:15.040472";-202,0771;-200,3906;92,94098;99,82977;100,4299;107,1407;-24456,21;-23046,85;35199,84;35601,49;-12554,64;-10743,62
"08.07.2018 03:18:15.040472";"08.07.2018 03:18:15.040672";-200,3906;-198,3906;85,37901;92,94098;107,1407;113,6241;-25838,02;-24456,21;34777,25;35199,84;-10743,62;-8939,221
"08.07.2018 03:18:15.040672";"08.07.2018 03:18:15.040873";-198,3906;-196,1136;76,72196;85,37901;113,6241;119,7683;-27208,64;-25838,02;34232,62;34777,25;-8939,221;-7023,978
"08.07.2018 03:18:15.040873";"08.07.2018 03:18:15.041073";-196,1136;-190,7196;58,55537;76,72196;119,7683;130,6038;-29630,19;-27208,64;32816,96;34232,62;-7023,978;-3186,777
"08.07.2018 03:18:15.041073";"08.07.2018 03:18:15.041273";-190,7196;-187,5407;49,90618;58,55537;130,6038;135,3949;-30745,55;-29630,19;32013,58;32816,96;-3186,777;-1268,033
"08.07.2018 03:18:15.041273";"08.07.2018 03:18:15.041474";-187,5407;-183,9931;41,32371;49,90618;135,3949;140,0475;-31542,74;-30745,55;31102,84;32013,58;-1268,033;439,899
"08.07.2018 03:18:15.041474";"08.07.2018 03:18:15.041674";-183,9931;-180,0633;32,89578;41,32371;140,0475;144,7379;-32204,52;-31542,74;30208,46;31102,84;439,899;1996,059
"08.07.2018 03:18:15.041674";"08.07.2018 03:18:15.041875";-180,0633;-171,1491;16,93051;32,89578;144,7379;153,933;-33638,22;-32204,52;28352,87;30208,46;1996,059;5285,342
"08.07.2018 03:18:15.041875";"08.07.2018 03:18:15.042075";-171,1491;-166,2621;8,141117;16,93051;153,933;157,9257;-34283,82;-33638,22;27160,42;28352,87;5285,342;7123,396
"08.07.2018 03:18:15.042075";"08.07.2018 03:18:15.042276";-166,2621;-161,1562;-1,416124;8,141117;157,9257;161,2829;-34842,5;-34283,82;25859,49;27160,42;7123,396;8983,005
"08.07.2018 03:18:15.042276";"08.07.2018 03:18:15.042476";-161,1562;-150,395;-16,67494;-1,416124;161,2829;166,7045;-35566,91;-34842,5;22872,57;25859,49;8983,005;12694,33
"08.07.2018 03:18:15.042476";"08.07.2018 03:18:15.042676";-150,395;-144,7609;-22,02559;-16,67494;166,7045;169,2939;-35824,11;-35566,91;21322,66;22872,57;12694,33;14501,45
"08.07.2018 03:18:15.042676";"08.07.2018 03:18:15.042877";-144,7609;-138,9878;-28,86385;-22,02559;169,2939;171,9161;-35966,11;-35824,11;19810,35;21322,66;14501,45;16155,75
"08.07.2018 03:18:15.042877";"08.07.2018 03:18:15.043077";-138,9878;-133,145;-38,10423;-28,86385;171,9161;174,3816;-35966,11;-35949,47;18213,34;19810,35;16155,75;17736,13
"08.07.2018 03:18:15.043077";"08.07.2018 03:18:15.043278";-133,145;-121,7908;-53,26309;-38,10423;174,3816;178,0336;-35949,47;-35470,07;14941,25;18213,34;17736,13;20528,81
"08.07.2018 03:18:15.043278";"08.07.2018 03:18:15.043478";-121,7908;-116,63;-56,68382;-53,26309;178,0336;179,313;-35470,07;-35198,4;13294,4;14941,25;20528,81;21903,99
"08.07.2018 03:18:15.043478";"08.07.2018 03:18:15.043679";-116,63;-112,02;-61,39618;-56,68382;179,313;180,5965;-35198,4;-34755,06;11542,93;13294,4;21903,99;23212,13
"08.07.2018 03:18:15.043679";"08.07.2018 03:18:15.043879";-112,02;-104,558;-79,3512;-61,39618;180,5965;183,7025;-34755,06;-33862,7;7982,024;11542,93;23212,13;25880,67
"08.07.2018 03:18:15.043879";"08.07.2018 03:18:15.044079";-104,558;-101,4341;-85,67807;-79,3512;183,7025;185,0675;-33862,7;-33320,38;6086,263;7982,024;25880,67;27234,12
"08.07.2018 03:18:15.044079";"08.07.2018 03:18:15.044280";-101,4341;-70,98691;-98,60825;-85,67807;168,3522;185,0675;-33320,38;-32707,72;4590,802;6086,263;27234,12;28116,92
"08.07.2018 03:18:15.044280";"08.07.2018 03:18:15.044480";-70,98691;-66,66423;-103,2905;-98,60825;167,7708;168,3522;-32707,72;-32232,95;2849,203;4590,802;28116,92;29383,75
"08.07.2018 03:18:15.044480";"08.07.2018 03:18:15.044681";-66,66423;-55,8714;-114,8011;-103,2905;164,7447;167,7708;-32232,95;-30665,28;-624,0855;2849,203;29383,75;31289,37
"08.07.2018 03:18:15.044681";"08.07.2018 03:18:15.044881";-55,8714;-49,06725;-119,9869;-114,8011;162,9171;164,7447;-30665,28;-29771,08;-2276,577;-624,0855;31289,37;32047,65
"08.07.2018 03:18:15.044881";"08.07.2018 03:18:15.045082";-49,06725;-41,34806;-124,0401;-119,9869;161,0065;162,9171;-29771,08;-28944,62;-3850,952;-2276,577;32047,65;32795,57
"08.07.2018 03:18:15.045082";"08.07.2018 03:18:15.045282";-41,34806;-24,00628;-132,5731;-124,0401;155,9214;161,0065;-28944,62;-26791,82;-7171,726;-3850,952;32795,57;33963,55
"08.07.2018 03:18:15.045282";"08.07.2018 03:18:15.045482";-24,00628;-14,951;-137,3342;-132,5731;152,2878;155,9214;-26791,82;-25597,78;-8857,253;-7171,726;33963,55;34455,03
"08.07.2018 03:18:15.045482";"08.07.2018 03:18:15.045683";-14,951;-5,995005;-141,1547;-137,3342;148,0038;152,2878;-25597,78;-24249,73;-10614,91;-8857,253;34455,03;34864,63
"08.07.2018 03:18:15.045683";"08.07.2018 03:18:15.045883";-5,995005;2,678982;-143,8371;-141,1547;143,3712;148,0038;-24249,73;-22782,09;-12414,79;-10614,91;34864,63;35196,88
"08.07.2018 03:18:15.045883";"08.07.2018 03:18:15.046084";2,678982;18,87017;-148,2473;-143,8371;133,8501;143,3712;-22782,09;-19984,76;-15662,39;-12414,79;35196,88;35647,16
"08.07.2018 03:18:15.046084";"08.07.2018 03:18:15.046284";18,87017;26,3891;-149,9759;-148,2473;128,7976;133,8501;-19984,76;-18417,88;-17232,46;-15662,39;35647,16;35650,34
"08.07.2018 03:18:15.046284";"08.07.2018 03:18:15.046484";26,3891;33,57198;-151,0653;-149,9759;123,2433;128,7976;-18417,88;-16911,31;-18743,8;-17232,46;35650,34;35655,12
"08.07.2018 03:18:15.046484";"08.07.2018 03:18:15.046685";33,57198;47,05741;-153,5051;-151,0653;110,5059;123,2433;-16911,31;-14081,54;-21425,39;-18743,8;35506,92;35655,12
"08.07.2018 03:18:15.046685";"08.07.2018 03:18:15.046885";47,05741;53,39599;-154,6898;-153,5051;103,7458;110,5059;-14081,54;-12533,57;-22685,62;-21425,39;35219,18;35506,92
"08.07.2018 03:18:15.046885";"08.07.2018 03:18:15.047086";53,39599;59,48709;-154,6898;-154,5656;97,03403;103,7458;-12533,57;-10940,81;-23836,37;-22685,62;34777,18;35219,18
"08.07.2018 03:18:15.047086";"08.07.2018 03:18:15.047286";59,48709;65,36131;-154,5656;-153,1785;90,3811;97,03403;-10940,81;-9449,771;-24980,98;-23836,37;34430,75;34777,18
"08.07.2018 03:18:15.047286";"08.07.2018 03:18:15.047487";65,36131;76,64886;-153,1785;-151,2172;76,46606;90,3811;-9449,771;-6102,436;-27487,71;-24980,98;33590,14;34430,75
"08.07.2018 03:18:15.047487";"08.07.2018 03:18:15.047687";76,64886;82,16018;-151,2172;-150,4474;68,85242;76,46606;-6102,436;-4391,519;-28611,82;-27487,71;33003,34;33590,14
"08.07.2018 03:18:15.047687";"08.07.2018 03:18:15.047887";82,16018;87,62009;-150,4474;-147,9984;60,82331;68,85242;-4391,519;-2532,274;-29656,69;-28611,82;32188,96;33003,34
"08.07.2018 03:18:15.047887";"08.07.2018 03:18:15.048088";87,62009;98,31009;-147,9984;-139,7198;44,20552;60,82331;-2532,274;978,8555;-31376,9;-29656,69;30398,04;32188,96
"08.07.2018 03:18:15.048088";"08.07.2018 03:18:15.048288";98,31009;103,4332;-139,7198;-136,7351;35,84431;44,20552;978,8555;2600,677;-32053,77;-31376,9;29453,1;30398,04
"08.07.2018 03:18:15.048288";"08.07.2018 03:18:15.048489";103,4332;108,3175;-136,7351;-134,3532;27,4562;35,84431;2600,677;4224,932;-32729,4;-32053,77;28504,47;29453,1
"08.07.2018 03:18:15.048489";"08.07.2018 03:18:15.048689";108,3175;112,9034;-134,3532;-131,1675;19,02874;27,4562;4224,932;5911,452;-33311,6;-32729,4;27400,15;28504,47
"08.07.2018 03:18:15.048689";"08.07.2018 03:18:15.048890";112,9034;121,0282;-131,1675;-121,7268;2,315677;19,02874;5911,452;9227,392;-34198,91;-33311,6;24971,51;27400,15
"08.07.2018 03:18:15.048890";"08.07.2018 03:18:15.049090";121,0282;124,5229;-121,7268;-116,747;-5,780908;2,315677;9227,392;10901,9;-34593,39;-34198,91;23691,5;24971,51
"08.07.2018 03:18:15.049090";"08.07.2018 03:18:15.049290";124,5229;127,6107;-116,747;-111,5903;-13,67257;-5,780908;10901,9;12516,56;-34842,65;-34593,39;22326,09;23691,5
"08.07.2018 03:18:15.049290";"08.07.2018 03:18:15.049491";127,6107;132,4279;-111,5903;-100,4329;-29,13245;-13,67257;12516,56;15664,32;-35185,43;-34842,65;19521,11;22326,09
"08.07.2018 03:18:15.049491";"08.07.2018 03:18:15.049691";132,4279;134,0806;-100,4329;-95,07122;-36,78866;-29,13245;15664,32;17173,18;-35269,54;-35185,43;18096,37;19521,11
"08.07.2018 03:18:15.049691";"08.07.2018 03:18:15.049892";134,0806;135,2015;-95,07122;-89,37737;-44,33765;-36,78866;17173,18;18639,21;-35269,54;-35238,9;16599,7;18096,37
"08.07.2018 03:18:15.049892";"08.07.2018 03:18:15.050092";135,2015;135,8088;-89,37737;-82,58007;-51,70448;-44,33765;18639,21;20180,2;-35238,9;-35166,94;14986,74;16599,7
"08.07.2018 03:18:15.050092";"08.07.2018 03:18:15.050293";135,7355;135,9589;-82,58007;-67,9883;-65,88035;-51,70448;20180,2;22831,35;-35166,94;-34578,04;11746,68;14986,74
"08.07.2018 03:18:15.050293";"08.07.2018 03:18:15.050493";135,2265;135,7355;-67,9883;-62,0221;-72,78133;-65,88035;22831,35;24054,34;-34578,04;-34079,93;10025,59;11746,68
"08.07.2018 03:18:15.050493";"08.07.2018 03:18:15.050693";134,4948;135,2265;-62,0221;-55,93671;-79,53476;-72,78133;24054,34;25239,85;-34079,93;-33598,35;8358,493;10025,59
"08.07.2018 03:18:15.050693";"08.07.2018 03:18:15.050894";133,5548;134,4948;-55,93671;-48,23438;-86,00063;-79,53476;25239,85;26446,87;-33598,35;-33062,37;6615,501;8358,493
"08.07.2018 03:18:15.050894";"08.07.2018 03:18:15.051094";130,8247;133,5548;-48,23438;-30,12671;-97,53673;-86,00063;26446,87;28753,33;-33062,37;-31859,34;3106,01;6615,501
"08.07.2018 03:18:15.051094";"08.07.2018 03:18:15.051295";128,8298;130,8247;-30,12671;-22,45595;-102,6741;-97,53673;28753,33;29837,45;-31859,34;-31193,47;1356,021;3106,01
"08.07.2018 03:18:15.051295";"08.07.2018 03:18:15.051495";126,2834;128,8298;-22,45595;-15,32644;-107,6623;-102,6741;29837,45;30675,97;-31193,47;-30384,52;-291,4436;1356,021
"08.07.2018 03:18:15.051495";"08.07.2018 03:18:15.051695";119,4456;126,2834;-15,32644;1,450471;-117,7138;-107,6623;30675,97;32237,33;-30384,52;-28669,63;-3567,707;-291,4436
"08.07.2018 03:18:15.051695";"08.07.2018 03:18:15.051896";115,2892;119,4456;1,450471;10,25407;-122,5425;-117,7138;32237,33;32777,53;-28669,63;-27646,38;-5131,155;-3567,707
"08.07.2018 03:18:15.051896";"08.07.2018 03:18:15.052096";110,8231;115,2892;10,25407;18,40743;-126,8892;-122,5425;32777,53;33275,65;-27646,38;-26449,81;-6825,834;-5131,155
"08.07.2018 03:18:15.052096";"08.07.2018 03:18:15.052297";106,1999;110,8231;18,40743;26,33139;-130,6155;-126,8892;33275,65;33846,1;-26449,81;-25195,33;-8650,77;-6825,834
"08.07.2018 03:18:15.052297";"08.07.2018 03:18:15.052497";96,87881;106,1999;26,33139;42,52249;-136,7697;-130,6155;33846,1;34626,11;-25195,33;-22458,25;-12167,85;-8650,77
"08.07.2018 03:18:15.052497";"08.07.2018 03:18:15.052698";92,20434;96,87881;42,52249;49,9559;-139,6715;-136,7697;34626,11;34845,33;-22458,25;-21071,05;-13774,28;-12167,85
"08.07.2018 03:18:15.052698";"08.07.2018 03:18:15.052898";87,426;92,20434;49,9559;57,10727;-142,5221;-139,6715;34845,33;35049,27;-21071,05;-19716,59;-15332,68;-13774,28
"08.07.2018 03:18:15.052898";"08.07.2018 03:18:15.053098";77,11125;87,426;57,10727;72,69022;-147,0981;-142,5221;35049,27;35198,09;-19716,59;-16745,85;-18431,9;-15332,68
"08.07.2018 03:18:15.053098";"08.07.2018 03:18:15.053299";71,40581;77,11125;72,69022;80,10342;-148,4321;-147,0981;35156,81;35177,76;-16745,85;-15272,98;-19883,82;-18431,9
"08.07.2018 03:18:15.053299";"08.07.2018 03:18:15.053499";65,30284;71,40581;80,10342;86,54967;-149,25;-148,4321;35042,7;35156,81;-15272,98;-13777,96;-21264,73;-19883,82
"08.07.2018 03:18:15.053499";"08.07.2018 03:18:15.053700";58,84042;65,30284;86,54967;92,91302;-149,8635;-149,25;34681,13;35042,7;-13777,96;-12182,88;-22498,26;-21264,73
"08.07.2018 03:18:15.053700";"08.07.2018 03:18:15.053900";45,1054;58,84042;92,91302;107,9153;-151,1073;-149,8635;34069,16;34681,13;-12182,88;-8896,334;-25172,83;-22498,26
"08.07.2018 03:18:15.053900";"08.07.2018 03:18:15.054101";37,95438;45,1054;107,9153;114,7348;-151,3782;-151,1073;33590,38;34069,16;-8896,334;-7102,761;-26487,62;-25172,83
